Time, Value
15:59:09, 157
15:59:09, 156
15:59:09, 140
15:59:09, 107
15:59:09, 68
15:59:09, 71
15:59:09, 120
15:59:09, 139
15:59:09, 122
15:59:09, 113
15:59:09, 132
15:59:09, 166
15:59:09, 137
15:59:09, 75
15:59:09, 65
15:59:09, 103
15:59:09, 137
15:59:09, 145
15:59:09, 121
15:59:09, 80
15:59:09, 59
15:59:09, 58
15:59:09, 56
15:59:09, 56
15:59:09, 39
15:59:09, 6
15:59:09, -10
15:59:09, -11
15:59:09, 6
15:59:09, 33
15:59:09, 56
15:59:09, 74
15:59:09, 76
15:59:09, 83
15:59:09, 85
15:59:09, 76
15:59:09, 69
15:59:09, 54
15:59:09, 45
15:59:09, 48
15:59:09, 45
15:59:09, 37
15:59:09, 33
15:59:09, 23
15:59:09, -7
15:59:09, -24
15:59:09, -25
15:59:09, -21
15:59:09, -27
15:59:09, -49
15:59:09, -59
15:59:09, -58
15:59:09, -34
15:59:09, 2
15:59:09, 12
15:59:09, 17
15:59:09, 18
15:59:09, 20
15:59:09, 36
15:59:09, 66
15:59:09, 74
15:59:09, 49
15:59:09, 25
15:59:09, 26
15:59:09, 49
15:59:09, 71
15:59:09, 54
15:59:09, 4
15:59:09, -20
15:59:09, 4
15:59:09, 36
15:59:09, 33
15:59:09, 18
15:59:09, 38
15:59:09, 64
15:59:09, 59
15:59:09, 48
15:59:09, 42
15:59:09, 50
15:59:09, 50
15:59:09, 44
15:59:09, 45
15:59:09, 37
15:59:09, 11
15:59:09, 3
15:59:09, 13
15:59:09, 5
15:59:09, -26
15:59:09, -45
15:59:09, -35
15:59:09, -26
15:59:09, -33
15:59:09, -28
15:59:09, -9
15:59:09, -4
15:59:09, -6
15:59:09, 0
15:59:09, 8
15:59:09, 29
15:59:09, 56
15:59:09, 66
15:59:09, 45
15:59:09, 23
15:59:09, 23
15:59:09, 40
15:59:09, 66
15:59:09, 73
15:59:09, 48
15:59:09, 6
15:59:09, 7
15:59:09, 53
15:59:09, 69
15:59:09, 20
15:59:09, -39
15:59:09, -42
15:59:09, -11
15:59:09, 11
15:59:09, 11
15:59:09, -39
15:59:09, -136
15:59:09, -165
15:59:09, -132
15:59:09, -102
15:59:09, -92
15:59:09, -90
15:59:09, -99
15:59:09, -116
15:59:09, -108
15:59:09, -72
15:59:09, -21
15:59:09, 7
15:59:09, 13
15:59:09, 5
15:59:09, -11
15:59:09, -39
15:59:09, -55
15:59:09, -43
15:59:09, 0
15:59:09, 41
15:59:09, 43
15:59:09, 10
15:59:09, -34
15:59:09, -54
15:59:09, -40
15:59:09, -22
15:59:09, -21
15:59:09, -30
15:59:09, -34
15:59:09, -43
15:59:09, -86
15:59:09, -83
15:59:09, -28
15:59:09, 22
15:59:09, 38
15:59:09, 20
15:59:09, -14
15:59:09, -39
15:59:09, -37
15:59:09, -5
15:59:09, 40
15:59:09, 67
15:59:09, 58
15:59:09, 37
15:59:09, 10
15:59:09, 0
15:59:09, 20
15:59:09, 40
15:59:09, 51
15:59:09, 67
15:59:09, 52
15:59:09, 25
15:59:09, 22
15:59:09, 27
15:59:09, 24
15:59:09, 24
15:59:09, 45
15:59:09, 59
15:59:09, 41
15:59:09, 25
15:59:09, 37
15:59:09, 71
15:59:09, 116
15:59:09, 137
15:59:09, 137
15:59:09, 136
15:59:09, 154
15:59:09, 168
15:59:09, 166
15:59:09, 171
15:59:09, 188
15:59:09, 195
15:59:09, 192
15:59:09, 186
15:59:09, 182
15:59:09, 177
15:59:09, 177
15:59:09, 187
15:59:09, 204
15:59:09, 218
15:59:09, 188
15:59:09, 139
15:59:09, 132
15:59:09, 160
15:59:09, 171
15:59:09, 165
15:59:09, 152
15:59:09, 145
15:59:09, 128
15:59:09, 88
15:59:09, 60
15:59:09, 83
15:59:09, 130
15:59:09, 156
15:59:09, 154
15:59:09, 128
15:59:09, 70
15:59:09, 42
15:59:09, 81
15:59:09, 131
15:59:09, 141
15:59:09, 136
15:59:09, 117
15:59:09, 65
15:59:09, 25
15:59:09, 48
15:59:09, 85
15:59:09, 115
15:59:09, 98
15:59:09, 35
15:59:09, 6
15:59:09, 27
15:59:09, 53
15:59:09, 59
15:59:09, 44
15:59:09, 23
15:59:09, 7
15:59:09, 3
15:59:09, 2
15:59:09, -9
15:59:09, -40
15:59:09, -68
15:59:09, -83
15:59:09, -73
15:59:09, -46
15:59:09, -34
15:59:09, -34
15:59:09, -33
15:59:09, -21
15:59:09, -22
15:59:09, -52
15:59:09, -85
15:59:09, -102
15:59:09, -101
15:59:09, -98
15:59:09, -118
15:59:09, -150
15:59:09, -180
15:59:09, -186
15:59:09, -167
15:59:09, -138
15:59:09, -125
15:59:09, -100
15:59:09, -57
15:59:09, -25
15:59:09, -24
15:59:09, -41
15:59:09, -52
15:59:09, -38
15:59:09, -21
15:59:09, -10
15:59:09, -11
15:59:09, -19
15:59:09, -39
15:59:09, -56
15:59:09, -55
15:59:09, -40
15:59:09, -27
15:59:09, -9
15:59:09, 9
15:59:09, 4
15:59:09, -8
15:59:09, -36
15:59:09, -68
15:59:09, -72
15:59:09, -55
15:59:09, -54
15:59:09, -87
15:59:09, -123
15:59:09, -132
15:59:09, -110
15:59:09, -89
15:59:09, -70
15:59:09, -53
15:59:09, -53
15:59:09, -61
15:59:09, -72
15:59:09, -69
15:59:09, -59
15:59:09, -56
15:59:09, -54
15:59:09, -59
15:59:09, -59
15:59:09, -37
15:59:09, -7
15:59:09, -10
15:59:09, -28
15:59:09, -23
15:59:09, -3
15:59:09, 20
15:59:09, 48
15:59:09, 70
15:59:09, 85
15:59:09, 106
15:59:09, 122
15:59:09, 116
15:59:09, 115
15:59:09, 130
15:59:09, 124
15:59:09, 97
15:59:09, 102
15:59:09, 137
15:59:09, 151
15:59:09, 131
15:59:09, 113
15:59:09, 114
15:59:09, 121
15:59:09, 107
15:59:09, 85
15:59:10, 80
15:59:10, 70
15:59:10, 58
15:59:10, 60
15:59:10, 60
15:59:10, 44
15:59:10, 45
15:59:10, 54
15:59:10, 58
15:59:10, 76
15:59:10, 85
15:59:10, 52
15:59:10, 23
15:59:10, 25
15:59:10, 50
15:59:10, 83
15:59:10, 105
15:59:10, 102
15:59:10, 100
15:59:10, 102
15:59:10, 90
15:59:10, 70
15:59:10, 58
15:59:10, 40
15:59:10, 22
15:59:10, 22
15:59:10, 44
15:59:10, 69
15:59:10, 68
15:59:10, -30
15:59:10, -201
15:59:10, -253
15:59:10, -197
15:59:10, -121
15:59:10, -102
15:59:10, -226
15:59:10, -435
15:59:10, -470
15:59:10, -328
15:59:10, -181
15:59:10, -125
15:59:10, -145
15:59:10, -187
15:59:10, -198
15:59:10, -171
15:59:10, -145
15:59:10, -120
15:59:10, -108
15:59:10, -109
15:59:10, -91
15:59:10, -76
15:59:10, -83
15:59:10, -33
15:59:10, 69
15:59:10, 155
15:59:10, 200
15:59:10, 177
15:59:10, 137
15:59:10, 150
15:59:10, 177
15:59:10, 160
15:59:10, 122
15:59:10, 107
15:59:10, 103
15:59:10, 122
15:59:10, 154
15:59:10, 150
15:59:10, 140
15:59:10, 153
15:59:10, 182
15:59:10, 229
15:59:10, 274
15:59:10, 281
15:59:10, 267
15:59:10, 288
15:59:10, 352
15:59:10, 405
15:59:10, 393
15:59:10, 359
15:59:10, 370
15:59:10, 439
15:59:10, 520
15:59:10, 551
15:59:10, 537
15:59:10, 530
15:59:10, 531
15:59:10, 541
15:59:10, 585
15:59:10, 620
15:59:10, 635
15:59:10, 625
15:59:10, 597
15:59:10, 557
15:59:10, 505
15:59:10, 443
15:59:10, 417
15:59:10, 424
15:59:10, 449
15:59:10, 473
15:59:10, 452
15:59:10, 369
15:59:10, 300
15:59:10, 278
15:59:10, 278
15:59:10, 276
15:59:10, 257
15:59:10, 219
15:59:10, 188
15:59:10, 189
15:59:10, 198
15:59:10, 168
15:59:10, 116
15:59:10, 86
15:59:10, 71
15:59:10, 60
15:59:10, 61
15:59:10, 42
15:59:10, -4
15:59:10, -40
15:59:10, -41
15:59:10, -43
15:59:10, -25
15:59:10, 4
15:59:10, -6
15:59:10, -70
15:59:10, -151
15:59:10, -212
15:59:10, -221
15:59:10, -209
15:59:10, -204
15:59:10, -217
15:59:10, -219
15:59:10, -221
15:59:10, -243
15:59:10, -290
15:59:10, -317
15:59:10, -310
15:59:10, -294
15:59:10, -282
15:59:10, -274
15:59:10, -262
15:59:10, -261
15:59:10, -285
15:59:10, -325
15:59:10, -333
15:59:10, -313
15:59:10, -299
15:59:10, -308
15:59:10, -339
15:59:10, -377
15:59:10, -420
15:59:10, -455
15:59:10, -476
15:59:10, -497
15:59:10, -517
15:59:10, -523
15:59:10, -487
15:59:10, -413
15:59:10, -353
15:59:10, -311
15:59:10, -293
15:59:10, -276
15:59:10, -260
15:59:10, -275
15:59:10, -285
15:59:10, -265
15:59:10, -252
15:59:10, -297
15:59:10, -349
15:59:10, -345
15:59:10, -323
15:59:10, -313
15:59:10, -316
15:59:10, -325
15:59:10, -349
15:59:10, -377
15:59:10, -361
15:59:10, -324
15:59:10, -301
15:59:10, -311
15:59:10, -346
15:59:10, -386
15:59:10, -385
15:59:10, -358
15:59:10, -338
15:59:10, -328
15:59:10, -323
15:59:10, -330
15:59:10, -337
15:59:10, -327
15:59:10, -317
15:59:10, -293
15:59:10, -236
15:59:10, -172
15:59:10, -138
15:59:10, -145
15:59:10, -165
15:59:10, -182
15:59:10, -188
15:59:10, -196
15:59:10, -215
15:59:10, -251
15:59:10, -249
15:59:10, -202
15:59:10, -142
15:59:10, -66
15:59:10, -5
15:59:10, 17
15:59:10, 19
15:59:10, 29
15:59:10, 45
15:59:10, 60
15:59:10, 82
15:59:10, 105
15:59:10, 130
15:59:10, 136
15:59:10, 144
15:59:10, 144
15:59:10, 136
15:59:10, 147
15:59:10, 147
15:59:10, 139
15:59:10, 135
15:59:10, 161
15:59:10, 194
15:59:10, 212
15:59:10, 196
15:59:10, 183
15:59:10, 203
15:59:10, 220
15:59:10, 213
15:59:10, 194
15:59:10, 199
15:59:10, 228
15:59:10, 211
15:59:10, 136
15:59:10, 72
15:59:10, 32
15:59:10, 1
15:59:10, -19
15:59:10, -35
15:59:10, -57
15:59:10, -58
15:59:10, -41
15:59:10, -25
15:59:10, -13
15:59:10, -9
15:59:10, -9
15:59:10, 3
15:59:10, 21
15:59:10, 54
15:59:10, 84
15:59:10, 106
15:59:10, 123
15:59:10, 147
15:59:10, 172
15:59:10, 183
15:59:10, 189
15:59:10, 205
15:59:10, 232
15:59:10, 251
15:59:10, 228
15:59:10, 204
15:59:10, 224
15:59:10, 247
15:59:10, 234
15:59:10, 220
15:59:10, 195
15:59:10, 150
15:59:10, 136
15:59:10, 135
15:59:10, 99
15:59:10, 33
15:59:10, -87
15:59:10, -214
15:59:10, -263
15:59:10, -262
15:59:10, -254
15:59:10, -252
15:59:10, -285
15:59:10, -369
15:59:10, -396
15:59:10, -373
15:59:10, -332
15:59:10, -299
15:59:10, -273
15:59:10, -243
15:59:10, -235
15:59:10, -260
15:59:10, -283
15:59:10, -275
15:59:10, -236
15:59:10, -200
15:59:10, -195
15:59:10, -190
15:59:10, -167
15:59:10, -124
15:59:10, -86
15:59:10, -81
15:59:10, -97
15:59:10, -93
15:59:10, -52
15:59:10, -26
15:59:10, -86
15:59:10, -164
15:59:10, -194
15:59:10, -170
15:59:10, -129
15:59:10, -104
15:59:10, -129
15:59:10, -150
15:59:10, -153
15:59:10, -164
15:59:10, -135
15:59:10, -65
15:59:10, -4
15:59:10, -3
15:59:10, -26
15:59:10, -12
15:59:10, 18
15:59:10, 60
15:59:10, 91
15:59:10, 87
15:59:10, 84
15:59:10, 102
15:59:10, 123
15:59:10, 118
15:59:10, 90
15:59:10, 61
15:59:10, 76
15:59:10, 132
15:59:10, 167
15:59:10, 173
15:59:10, 162
15:59:10, 135
15:59:10, 119
15:59:10, 137
15:59:10, 157
15:59:10, 154
15:59:10, 135
15:59:10, 119
15:59:10, 123
15:59:10, 125
15:59:10, 121
15:59:10, 138
15:59:10, 163
15:59:10, 169
15:59:10, 170
15:59:10, 176
15:59:10, 183
15:59:10, 182
15:59:10, 182
15:59:10, 201
15:59:10, 219
15:59:10, 234
15:59:10, 241
15:59:10, 220
15:59:10, 186
15:59:10, 156
15:59:10, 140
15:59:10, 136
15:59:10, 119
15:59:10, 90
15:59:10, 73
15:59:10, 71
15:59:10, 73
15:59:10, 42
15:59:10, 1
15:59:10, -3
15:59:10, 18
15:59:10, 35
15:59:10, 40
15:59:10, 19
15:59:10, -7
15:59:10, -8
15:59:10, 6
15:59:10, 8
15:59:10, -1
15:59:10, 11
15:59:10, 35
15:59:10, 27
15:59:10, 4
15:59:10, 1
15:59:10, 18
15:59:10, 44
15:59:10, 44
15:59:10, 27
15:59:10, 34
15:59:10, 44
15:59:10, 38
15:59:10, 16
15:59:10, -18
15:59:10, -54
15:59:10, -60
15:59:10, -42
15:59:10, -24
15:59:10, -13
15:59:10, -3
15:59:10, 2
15:59:10, -9
15:59:10, -39
15:59:10, -43
15:59:10, -17
15:59:10, 21
15:59:10, 45
15:59:10, 59
15:59:10, 70
15:59:10, 74
15:59:10, 80
15:59:10, 88
15:59:10, 113
15:59:10, 147
15:59:10, 144
15:59:10, 106
15:59:10, 91
15:59:10, 109
15:59:10, 116
15:59:10, 100
15:59:10, 66
15:59:10, 34
15:59:10, 22
15:59:10, 24
15:59:10, 37
15:59:10, 50
15:59:10, 54
15:59:10, 65
15:59:10, 55
15:59:10, 27
15:59:10, 10
15:59:10, 0
15:59:10, -12
15:59:10, -20
15:59:10, -21
15:59:10, -27
15:59:10, -34
15:59:10, -46
15:59:10, -81
15:59:10, -100
15:59:10, -83
15:59:10, -68
15:59:10, -76
15:59:10, -87
15:59:10, -82
15:59:10, -100
15:59:10, -149
15:59:10, -184
15:59:10, -193
15:59:10, -214
15:59:10, -249
15:59:10, -285
15:59:10, -301
15:59:10, -269
15:59:10, -221
15:59:10, -219
15:59:10, -247
15:59:10, -264
15:59:10, -281
15:59:10, -298
15:59:10, -327
15:59:10, -372
15:59:10, -386
15:59:10, -326
15:59:10, -244
15:59:10, -186
15:59:10, -156
15:59:10, -122
15:59:10, -77
15:59:10, -29
15:59:10, -1
15:59:10, 13
15:59:10, 17
15:59:10, 4
15:59:10, -27
15:59:10, -45
15:59:10, -45
15:59:10, -50
15:59:10, -51
15:59:10, -25
15:59:10, -3
15:59:10, -2
15:59:10, 1
15:59:10, 9
15:59:10, -7
15:59:10, -29
15:59:10, -22
15:59:10, -1
15:59:10, 24
15:59:10, 58
15:59:10, 101
15:59:10, 123
15:59:10, 92
15:59:10, 60
15:59:10, 84
15:59:10, 106
15:59:10, 109
15:59:10, 89
15:59:10, 49
15:59:10, 21
15:59:10, 17
15:59:10, 35
15:59:10, 73
15:59:10, 117
15:59:10, 152
15:59:10, 178
15:59:10, 180
15:59:10, 177
15:59:10, 179
15:59:10, 183
15:59:10, 180
15:59:10, 163
15:59:10, 138
15:59:10, 129
15:59:10, 139
15:59:10, 160
15:59:10, 167
15:59:10, 157
15:59:11, 160
15:59:11, 189
15:59:11, 212
15:59:11, 203
15:59:11, 200
15:59:11, 229
15:59:11, 245
15:59:11, 248
15:59:11, 241
15:59:11, 211
15:59:11, 186
15:59:11, 179
15:59:11, 179
15:59:11, 176
15:59:11, 169
15:59:11, 176
15:59:11, 194
15:59:11, 204
15:59:11, 185
15:59:11, 139
15:59:11, 108
15:59:11, 122
15:59:11, 149
15:59:11, 162
15:59:11, 161
15:59:11, 148
15:59:11, 150
15:59:11, 155
15:59:11, 138
15:59:11, 132
15:59:11, 154
15:59:11, 183
15:59:11, 212
15:59:11, 245
15:59:11, 229
15:59:11, 181
15:59:11, 164
15:59:11, 176
15:59:11, 179
15:59:11, 184
15:59:11, 179
15:59:11, 157
15:59:11, 149
15:59:11, 137
15:59:11, 103
15:59:11, 93
15:59:11, 109
15:59:11, 125
15:59:11, 144
15:59:11, 150
15:59:11, 151
15:59:11, 152
15:59:11, 137
15:59:11, 119
15:59:11, 120
15:59:11, 137
15:59:11, 151
15:59:11, 153
15:59:11, 150
15:59:11, 150
15:59:11, 140
15:59:11, 128
15:59:11, 139
15:59:11, 171
15:59:11, 184
15:59:11, 167
15:59:11, 155
15:59:11, 135
15:59:11, 108
15:59:11, 106
15:59:11, 119
15:59:11, 132
15:59:11, 145
15:59:11, 148
15:59:11, 131
15:59:11, 120
15:59:11, 131
15:59:11, 157
15:59:11, 168
15:59:11, 146
15:59:11, 112
15:59:11, 87
15:59:11, 89
15:59:11, 101
15:59:11, 102
15:59:11, 96
15:59:11, 97
15:59:11, 108
15:59:11, 121
15:59:11, 137
15:59:11, 148
15:59:11, 135
15:59:11, 118
15:59:11, 101
15:59:11, 86
15:59:11, 84
15:59:11, 97
15:59:11, 113
15:59:11, 122
15:59:11, 134
15:59:11, 118
15:59:11, 96
15:59:11, 96
15:59:11, 96
15:59:11, 86
15:59:11, 80
15:59:11, 91
15:59:11, 107
15:59:11, 109
15:59:11, 91
15:59:11, 70
15:59:11, 65
15:59:11, 76
15:59:11, 101
15:59:11, 134
15:59:11, 168
15:59:11, 185
15:59:11, 195
15:59:11, 181
15:59:11, 156
15:59:11, 141
15:59:11, 138
15:59:11, 152
15:59:11, 154
15:59:11, 135
15:59:11, 113
15:59:11, 87
15:59:11, 80
15:59:11, 76
15:59:11, 88
15:59:11, 101
15:59:11, 83
15:59:11, 57
15:59:11, 40
15:59:11, 29
15:59:11, 22
15:59:11, 7
15:59:11, 1
15:59:11, 10
15:59:11, 24
15:59:11, 52
15:59:11, 97
15:59:11, 91
15:59:11, 55
15:59:11, 64
15:59:11, 92
15:59:11, 98
15:59:11, 73
15:59:11, 44
15:59:11, 28
15:59:11, 22
15:59:11, 28
15:59:11, 36
15:59:11, 39
15:59:11, 50
15:59:11, 68
15:59:11, 80
15:59:11, 75
15:59:11, 58
15:59:11, 52
15:59:11, 57
15:59:11, 58
15:59:11, 48
15:59:11, 39
15:59:11, 60
15:59:11, 89
15:59:11, 74
15:59:11, 34
15:59:11, 16
15:59:11, 40
15:59:11, 74
15:59:11, 122
15:59:11, 168
15:59:11, 186
15:59:11, 195
15:59:11, 212
15:59:11, 237
15:59:11, 277
15:59:11, 323
15:59:11, 338
15:59:11, 328
15:59:11, 314
15:59:11, 329
15:59:11, 389
15:59:11, 434
15:59:11, 434
15:59:11, 443
15:59:11, 500
15:59:11, 549
15:59:11, 569
15:59:11, 576
15:59:11, 577
15:59:11, 585
15:59:11, 597
15:59:11, 598
15:59:11, 596
15:59:11, 600
15:59:11, 587
15:59:11, 556
15:59:11, 544
15:59:11, 554
15:59:11, 552
15:59:11, 513
15:59:11, 474
15:59:11, 449
15:59:11, 439
15:59:11, 441
15:59:11, 439
15:59:11, 441
15:59:11, 435
15:59:11, 411
15:59:11, 405
15:59:11, 386
15:59:11, 364
15:59:11, 355
15:59:11, 323
15:59:11, 278
15:59:11, 244
15:59:11, 230
15:59:11, 220
15:59:11, 197
15:59:11, 160
15:59:11, 132
15:59:11, 141
15:59:11, 166
15:59:11, 164
15:59:11, 132
15:59:11, 103
15:59:11, 90
15:59:11, 101
15:59:11, 107
15:59:11, 106
15:59:11, 92
15:59:11, 75
15:59:11, 66
15:59:11, 38
15:59:11, -3
15:59:11, -12
15:59:11, 6
15:59:11, 16
15:59:11, 5
15:59:11, -17
15:59:11, -37
15:59:11, -18
15:59:11, 13
15:59:11, 19
15:59:11, -11
15:59:11, -39
15:59:11, -51
15:59:11, -53
15:59:11, -49
15:59:11, -51
15:59:11, -60
15:59:11, -74
15:59:11, -73
15:59:11, -40
15:59:11, -8
15:59:11, -27
15:59:11, -58
15:59:11, -50
15:59:11, -18
15:59:11, -26
15:59:11, -70
15:59:11, -108
15:59:11, -109
15:59:11, -99
15:59:11, -90
15:59:11, -99
15:59:11, -114
15:59:11, -134
15:59:11, -155
15:59:11, -164
15:59:11, -153
15:59:11, -140
15:59:11, -118
15:59:11, -94
15:59:11, -88
15:59:11, -102
15:59:11, -121
15:59:11, -125
15:59:11, -117
15:59:11, -110
15:59:11, -107
15:59:11, -101
15:59:11, -104
15:59:11, -107
15:59:11, -115
15:59:11, -129
15:59:11, -122
15:59:11, -98
15:59:11, -97
15:59:11, -122
15:59:11, -154
15:59:11, -168
15:59:11, -158
15:59:11, -152
15:59:11, -162
15:59:11, -172
15:59:11, -172
15:59:11, -173
15:59:11, -178
15:59:11, -180
15:59:11, -173
15:59:11, -151
15:59:11, -135
15:59:11, -146
15:59:11, -174
15:59:11, -200
15:59:11, -216
15:59:11, -221
15:59:11, -199
15:59:11, -171
15:59:11, -152
15:59:11, -142
15:59:11, -132
15:59:11, -146
15:59:11, -171
15:59:11, -178
15:59:11, -156
15:59:11, -138
15:59:11, -135
15:59:11, -136
15:59:11, -123
15:59:11, -114
15:59:11, -120
15:59:11, -129
15:59:11, -129
15:59:11, -120
15:59:11, -97
15:59:11, -88
15:59:11, -107
15:59:11, -130
15:59:11, -120
15:59:11, -100
15:59:11, -88
15:59:11, -81
15:59:11, -61
15:59:11, -57
15:59:11, -72
15:59:11, -77
15:59:11, -70
15:59:11, -68
15:59:11, -76
15:59:11, -61
15:59:11, -42
15:59:11, -59
15:59:11, -86
15:59:11, -87
15:59:11, -86
15:59:11, -89
15:59:11, -87
15:59:11, -98
15:59:11, -132
15:59:11, -166
15:59:11, -187
15:59:11, -181
15:59:11, -154
15:59:11, -134
15:59:11, -132
15:59:11, -110
15:59:11, -61
15:59:11, -36
15:59:11, -28
15:59:11, -20
15:59:11, -21
15:59:11, -37
15:59:11, -52
15:59:11, -53
15:59:11, -46
15:59:11, -36
15:59:11, -7
15:59:11, -3
15:59:11, -6
15:59:11, 11
15:59:11, 18
15:59:11, 8
15:59:11, -6
15:59:11, -11
15:59:11, 8
15:59:11, 50
15:59:11, 76
15:59:11, 51
15:59:11, 3
15:59:11, -12
15:59:11, 7
15:59:11, 44
15:59:11, 73
15:59:11, 76
15:59:11, 28
15:59:11, -19
15:59:11, -23
15:59:11, -39
15:59:11, -67
15:59:11, -82
15:59:11, -65
15:59:11, -38
15:59:11, -38
15:59:11, -57
15:59:11, -71
15:59:11, -74
15:59:11, -69
15:59:11, -75
15:59:11, -91
15:59:11, -87
15:59:11, -66
15:59:11, -58
15:59:11, -86
15:59:11, -123
15:59:11, -134
15:59:11, -109
15:59:11, -57
15:59:11, -6
15:59:11, 16
15:59:11, 20
15:59:11, -9
15:59:11, -54
15:59:11, -66
15:59:11, -44
15:59:11, -22
15:59:11, -9
15:59:11, 3
15:59:11, 10
15:59:11, 16
15:59:11, 26
15:59:11, 51
15:59:11, 60
15:59:11, 68
15:59:11, 81
15:59:11, 73
15:59:11, 40
15:59:11, 19
15:59:11, 6
15:59:11, -10
15:59:11, -35
15:59:11, -57
15:59:11, -35
15:59:11, 5
15:59:11, 16
15:59:11, 4
15:59:11, -3
15:59:11, 5
15:59:11, 21
15:59:11, 39
15:59:11, 54
15:59:11, 32
15:59:11, -24
15:59:11, -51
15:59:11, -37
15:59:11, -17
15:59:11, 13
15:59:11, 48
15:59:11, 44
15:59:11, 19
15:59:11, 8
15:59:11, 35
15:59:11, 81
15:59:11, 107
15:59:11, 98
15:59:11, 59
15:59:11, 34
15:59:11, 37
15:59:11, 54
15:59:11, 69
15:59:11, 83
15:59:11, 92
15:59:11, 97
15:59:11, 103
15:59:11, 118
15:59:11, 109
15:59:11, 92
15:59:11, 101
15:59:11, 118
15:59:11, 120
15:59:11, 104
15:59:11, 96
15:59:11, 112
15:59:11, 140
15:59:11, 121
15:59:11, 74
15:59:11, 73
15:59:11, 103
15:59:11, 119
15:59:11, 118
15:59:11, 100
15:59:11, 67
15:59:11, 26
15:59:11, 8
15:59:11, 8
15:59:11, 8
15:59:11, 20
15:59:11, 24
15:59:11, 28
15:59:11, 17
15:59:11, 6
15:59:11, 22
15:59:11, 37
15:59:11, 43
15:59:11, 58
15:59:11, 87
15:59:11, 114
15:59:11, 115
15:59:11, 91
15:59:11, 90
15:59:11, 104
15:59:11, 115
15:59:11, 119
15:59:11, 102
15:59:12, 49
15:59:12, 1
15:59:12, -8
15:59:12, 5
15:59:12, 36
15:59:12, 61
15:59:12, 66
15:59:12, 43
15:59:12, 17
15:59:12, 28
15:59:12, 69
15:59:12, 66
15:59:12, 18
15:59:12, -18
15:59:12, -34
15:59:12, -37
15:59:12, -35
15:59:12, -49
15:59:12, -51
15:59:12, -25
15:59:12, -4
15:59:12, -23
15:59:12, -50
15:59:12, -51
15:59:12, -39
15:59:12, -29
15:59:12, -29
15:59:12, -37
15:59:12, -46
15:59:12, -52
15:59:12, -36
15:59:12, -17
15:59:12, -25
15:59:12, -42
15:59:12, -29
15:59:12, -8
15:59:12, -11
15:59:12, -21
15:59:12, -5
15:59:12, 3
15:59:12, 1
15:59:12, 6
15:59:12, 19
15:59:12, 26
15:59:12, 16
15:59:12, -3
15:59:12, -5
15:59:12, 1
15:59:12, 8
15:59:12, 12
15:59:12, 20
15:59:12, 26
15:59:12, 39
15:59:12, 68
15:59:12, 91
15:59:12, 101
15:59:12, 82
15:59:12, 65
15:59:12, 56
15:59:12, 66
15:59:12, 65
15:59:12, 33
15:59:12, 0
15:59:12, -20
15:59:12, -37
15:59:12, -42
15:59:12, -39
15:59:12, -40
15:59:12, -59
15:59:12, -87
15:59:12, -82
15:59:12, -65
15:59:12, -72
15:59:12, -117
15:59:12, -149
15:59:12, -150
15:59:12, -150
15:59:12, -145
15:59:12, -133
15:59:12, -134
15:59:12, -161
15:59:12, -189
15:59:12, -197
15:59:12, -203
15:59:12, -215
15:59:12, -211
15:59:12, -185
15:59:12, -170
15:59:12, -171
15:59:12, -171
15:59:12, -165
15:59:12, -164
15:59:12, -152
15:59:12, -124
15:59:12, -106
15:59:12, -110
15:59:12, -122
15:59:12, -139
15:59:12, -165
15:59:12, -181
15:59:12, -165
15:59:12, -135
15:59:12, -121
15:59:12, -100
15:59:12, -77
15:59:12, -67
15:59:12, -53
15:59:12, -29
15:59:12, -19
15:59:12, -25
15:59:12, -33
15:59:12, -25
15:59:12, -2
15:59:12, -1
15:59:12, -19
15:59:12, -23
15:59:12, -22
15:59:12, -26
15:59:12, -9
15:59:12, 35
15:59:12, 64
15:59:12, 67
15:59:12, 49
15:59:12, 39
15:59:12, 50
15:59:12, 57
15:59:12, 67
15:59:12, 81
15:59:12, 88
15:59:12, 90
15:59:12, 68
15:59:12, 51
15:59:12, 61
15:59:12, 100
15:59:12, 121
15:59:12, 125
15:59:12, 133
15:59:12, 145
15:59:12, 152
15:59:12, 171
15:59:12, 171
15:59:12, 148
15:59:12, 136
15:59:12, 146
15:59:12, 160
15:59:12, 176
15:59:12, 179
15:59:12, 170
15:59:12, 168
15:59:12, 179
15:59:12, 197
15:59:12, 198
15:59:12, 192
15:59:12, 198
15:59:12, 202
15:59:12, 181
15:59:12, 151
15:59:12, 146
15:59:12, 169
15:59:12, 184
15:59:12, 167
15:59:12, 157
15:59:12, 154
15:59:12, 141
15:59:12, 134
15:59:12, 134
15:59:12, 134
15:59:12, 123
15:59:12, 103
15:59:12, 103
15:59:12, 106
15:59:12, 109
15:59:12, 128
15:59:12, 146
15:59:12, 152
15:59:12, 151
15:59:12, 146
15:59:12, 129
15:59:12, 109
15:59:12, 109
15:59:12, 121
15:59:12, 134
15:59:12, 153
15:59:12, 164
15:59:12, 148
15:59:12, 116
15:59:12, 89
15:59:12, 83
15:59:12, 100
15:59:12, 121
15:59:12, 122
15:59:12, 98
15:59:12, 64
15:59:12, 34
15:59:12, 34
15:59:12, 89
15:59:12, 163
15:59:12, 187
15:59:12, 170
15:59:12, 156
15:59:12, 157
15:59:12, 152
15:59:12, 149
